k,p,seed,sample_index,outcome,onset_step,direction,steps_simulated
16,0.75,20260919,5559,certified,22380,"+x,+y",24564
16,0.75,20260919,5560,certified,12606,"-x,+y",14790
16,0.75,20260919,5561,certified,24817,"-x,-y",27001
16,0.75,20260919,5562,certified,7605,"+x,+y",10068
16,0.75,20260919,5563,certified,1769,"-x,+y",3953
16,0.75,20260919,5564,certified,3095,"+x,+y",5279
16,0.75,20260919,5565,certified,4399,"-x,+y",6583
16,0.75,20260919,5566,certified,3086,"+x,-y",5270
16,0.75,20260919,5567,certified,1145,"+x,+y",3329
16,0.75,20260919,5568,certified,4287,"-x,-y",6471
16,0.75,20260919,5569,certified,9421,"-x,+y",11605
16,0.75,20260919,5570,certified,16150,"-x,-y",18334
16,0.75,20260919,5571,certified,23784,"-x,+y",25968
16,0.75,20260919,5572,certified,3059,"+x,+y",5243
16,0.75,20260919,5573,certified,4226,"-x,+y",6410
16,0.75,20260919,5574,certified,8205,"+x,+y",10389
16,0.75,20260919,5575,certified,5930,"+x,-y",8157
16,0.75,20260919,5576,certified,9266,"+x,-y",11521
16,0.75,20260919,5577,certified,6210,"+x,-y",8394
16,0.75,20260919,5578,certified,1034,"-x,-y",3218
16,0.75,20260919,5579,certified,6512,"-x,+y",8701
16,0.75,20260919,5580,certified,3802,"-x,-y",5986
16,0.75,20260919,5581,certified,47018,"-x,-y",49590
16,0.75,20260919,5582,certified,2644,"+x,+y",4828
16,0.75,20260919,5583,certified,10662,"+x,-y",12846
16,0.75,20260919,5584,certified,7767,"-x,+y",9951
16,0.75,20260919,5585,certified,3076,"+x,+y",5260
16,0.75,20260919,5586,certified,1976,"-x,+y",4160
16,0.75,20260919,5587,certified,5933,"+x,-y",8117
16,0.75,20260919,5588,certified,7222,"+x,-y",9406
16,0.75,20260919,5589,certified,4934,"-x,-y",7118
16,0.75,20260919,5590,certified,6475,"+x,-y",8659
16,0.75,20260919,5591,certified,3600,"-x,+y",5784
16,0.75,20260919,5592,certified,593,"-x,-y",2777
16,0.75,20260919,5593,certified,2193,"-x,-y",4377
16,0.75,20260919,5594,certified,15472,"+x,+y",18140
16,0.75,20260919,5595,certified,1800,"-x,+y",3984
16,0.75,20260919,5596,certified,16096,"+x,-y",18280
16,0.75,20260919,5597,certified,5067,"-x,+y",7251
16,0.75,20260919,5598,certified,1047,"+x,+y",3231
16,0.75,20260919,5599,certified,10737,"+x,+y",12921
16,0.75,20260919,5600,certified,3039,"+x,-y",5223
16,0.75,20260919,5601,certified,1897,"-x,+y",4081
16,0.75,20260919,5602,certified,7845,"+x,+y",10029
16,0.75,20260919,5603,certified,7007,"-x,-y",9191
16,0.75,20260919,5604,certified,5084,"-x,+y",7268
16,0.75,20260919,5605,certified,7858,"+x,-y",10042
16,0.75,20260919,5606,certified,6121,"+x,+y",8305
16,0.75,20260919,5607,certified,840,"+x,-y",3024
16,0.75,20260919,5608,certified,3619,"-x,-y",5803
16,0.75,20260919,5609,certified,2612,"+x,-y",4796
16,0.75,20260919,5610,certified,3976,"-x,+y",6160
16,0.75,20260919,5611,certified,6768,"+x,-y",9009
16,0.75,20260919,5612,certified,7552,"+x,+y",9736
16,0.75,20260919,5613,certified,4921,"-x,-y",7105
16,0.75,20260919,5614,certified,16776,"-x,-y",19197
16,0.75,20260919,5615,certified,7024,"+x,+y",9208
16,0.75,20260919,5616,certified,9835,"+x,-y",12169
16,0.75,20260919,5617,certified,754,"-x,-y",2938
16,0.75,20260919,5618,certified,8458,"+x,+y",10642
16,0.75,20260919,5619,certified,2205,"-x,+y",4389
16,0.75,20260919,5620,certified,4128,"+x,-y",6312
16,0.75,20260919,5621,certified,9575,"+x,-y",11819
16,0.75,20260919,5622,certified,4657,"+x,+y",6841
16,0.75,20260919,5623,certified,7700,"+x,+y",9884
16,0.75,20260919,5624,certified,7336,"-x,-y",9520
16,0.75,20260919,5625,certified,3226,"+x,-y",5410
16,0.75,20260919,5626,certified,1332,"-x,-y",3516
16,0.75,20260919,5627,certified,2342,"+x,-y",4526
16,0.75,20260919,5628,certified,14539,"-x,-y",16723
16,0.75,20260919,5629,certified,4770,"+x,-y",6954
16,0.75,20260919,5630,certified,4431,"+x,+y",6615
16,0.75,20260919,5631,certified,1526,"+x,-y",3713
16,0.75,20260919,5632,certified,22873,"+x,+y",25057
16,0.75,20260919,5633,certified,3537,"+x,+y",5721
16,0.75,20260919,5634,certified,14236,"+x,+y",16424
16,0.75,20260919,5635,certified,6636,"-x,+y",8852
16,0.75,20260919,5636,certified,27644,"-x,+y",29828
16,0.75,20260919,5637,certified,19233,"-x,+y",21417
16,0.75,20260919,5638,certified,3600,"+x,-y",5784
16,0.75,20260919,5639,certified,4419,"+x,+y",6603
16,0.75,20260919,5640,certified,18802,"+x,+y",20986
16,0.75,20260919,5641,certified,4310,"+x,+y",6494
16,0.75,20260919,5642,certified,14258,"+x,-y",16442
16,0.75,20260919,5643,certified,1093,"-x,-y",3277
16,0.75,20260919,5644,certified,359,"+x,+y",2543
16,0.75,20260919,5645,certified,15161,"+x,+y",17345
16,0.75,20260919,5646,certified,7429,"-x,-y",9613
16,0.75,20260919,5647,certified,1756,"-x,+y",3940
16,0.75,20260919,5648,certified,6844,"-x,+y",9033
16,0.75,20260919,5649,certified,812,"-x,+y",2996
16,0.75,20260919,5650,certified,3111,"+x,-y",5295
16,0.75,20260919,5651,certified,4639,"-x,-y",6823
16,0.75,20260919,5652,certified,2173,"-x,-y",4357
16,0.75,20260919,5653,certified,662,"-x,+y",2846
16,0.75,20260919,5654,certified,16168,"-x,+y",18933
16,0.75,20260919,5655,certified,4216,"+x,-y",6401
16,0.75,20260919,5656,certified,10477,"+x,-y",13153
16,0.75,20260919,5657,certified,3162,"-x,+y",5346
16,0.75,20260919,5658,certified,6473,"-x,+y",8657
16,0.75,20260919,5659,certified,2982,"+x,+y",5166
16,0.75,20260919,5660,certified,3160,"-x,+y",5344
16,0.75,20260919,5661,certified,4122,"+x,-y",6306
16,0.75,20260919,5662,certified,30184,"+x,-y",32368
16,0.75,20260919,5663,certified,1262,"+x,+y",3446
16,0.75,20260919,5664,certified,5154,"+x,-y",7338
16,0.75,20260919,5665,certified,3050,"+x,+y",5234
16,0.75,20260919,5666,certified,1167,"+x,+y",3351
16,0.75,20260919,5667,certified,16411,"-x,+y",18597
16,0.75,20260919,5668,certified,2979,"+x,+y",5163
16,0.75,20260919,5669,certified,1330,"+x,-y",3514
16,0.75,20260919,5670,certified,2838,"-x,+y",5022
16,0.75,20260919,5671,certified,10560,"-x,+y",12744
16,0.75,20260919,5672,certified,7967,"+x,-y",10151
16,0.75,20260919,5673,certified,6025,"-x,+y",8209
16,0.75,20260919,5674,certified,56199,"-x,+y",58383
16,0.75,20260919,5675,certified,3818,"+x,-y",6003
16,0.75,20260919,5676,certified,1520,"-x,+y",3704
16,0.75,20260919,5677,certified,3135,"+x,+y",5319
16,0.75,20260919,5678,certified,2799,"+x,+y",4983
16,0.75,20260919,5679,certified,3581,"-x,+y",5765
16,0.75,20260919,5680,certified,1809,"+x,-y",3993
16,0.75,20260919,5681,certified,8782,"-x,+y",10966
16,0.75,20260919,5682,certified,6846,"-x,-y",9030
16,0.75,20260919,5683,certified,2015,"+x,-y",4199
16,0.75,20260919,5684,certified,1950,"+x,+y",4134
16,0.75,20260919,5685,certified,6399,"-x,-y",8589
16,0.75,20260919,5686,certified,3465,"-x,-y",5654
16,0.75,20260919,5687,certified,22866,"-x,-y",25216
16,0.75,20260919,5688,certified,3737,"-x,-y",5921
16,0.75,20260919,5689,certified,2783,"+x,+y",4967
16,0.75,20260919,5690,certified,3398,"+x,-y",5582
16,0.75,20260919,5691,certified,8773,"+x,-y",10957
16,0.75,20260919,5692,certified,527,"-x,+y",2711
16,0.75,20260919,5693,certified,9786,"+x,-y",11970
16,0.75,20260919,5694,certified,2808,"+x,-y",4992
16,0.75,20260919,5695,certified,7592,"-x,+y",9776
16,0.75,20260919,5696,certified,12074,"+x,+y",14258
16,0.75,20260919,5697,certified,3470,"+x,+y",5654
16,0.75,20260919,5698,certified,5583,"-x,-y",7767
16,0.75,20260919,5699,certified,4579,"+x,+y",6763
16,0.75,20260919,5700,certified,9052,"+x,-y",11236
16,0.75,20260919,5701,certified,27277,"-x,+y",30638
16,0.75,20260919,5702,certified,7483,"+x,+y",9667
16,0.75,20260919,5703,certified,1423,"-x,+y",3607
16,0.75,20260919,5704,certified,854,"+x,-y",3038
16,0.75,20260919,5705,certified,3934,"+x,-y",6118
16,0.75,20260919,5706,certified,7513,"-x,+y",9697
16,0.75,20260919,5707,certified,27803,"-x,+y",29987
16,0.75,20260919,5708,certified,4648,"-x,+y",6832
16,0.75,20260919,5709,certified,4180,"-x,+y",6364
16,0.75,20260919,5710,certified,2488,"+x,-y",4672
16,0.75,20260919,5711,certified,4028,"+x,-y",6213
16,0.75,20260919,5712,certified,4942,"-x,-y",7126
16,0.75,20260919,5713,certified,7610,"-x,+y",9794
16,0.75,20260919,5714,certified,1280,"-x,+y",3464
16,0.75,20260919,5715,certified,39071,"-x,+y",41255
16,0.75,20260919,5716,certified,11602,"+x,+y",13786
16,0.75,20260919,5717,certified,2360,"-x,+y",4544
16,0.75,20260919,5718,certified,10144,"-x,-y",12332
16,0.75,20260919,5719,certified,1818,"-x,-y",4002
16,0.75,20260919,5720,certified,13517,"+x,+y",15701
16,0.75,20260919,5721,certified,9846,"+x,+y",12036
16,0.75,20260919,5722,certified,1327,"+x,+y",3511
16,0.75,20260919,5723,certified,2930,"+x,+y",5114
16,0.75,20260919,5724,certified,11290,"+x,-y",13474
16,0.75,20260919,5725,certified,9492,"+x,-y",11676
16,0.75,20260919,5726,certified,2931,"+x,+y",5115
16,0.75,20260919,5727,certified,4276,"-x,-y",6460
16,0.75,20260919,5728,certified,2805,"+x,-y",4989
16,0.75,20260919,5729,certified,8695,"-x,+y",11153
16,0.75,20260919,5730,certified,1532,"-x,+y",3716
16,0.75,20260919,5731,certified,12490,"-x,+y",14674
16,0.75,20260919,5732,certified,3111,"-x,-y",5295
16,0.75,20260919,5733,certified,1667,"+x,-y",3851
16,0.75,20260919,5734,certified,2483,"+x,+y",4667
16,0.75,20260919,5735,certified,11246,"+x,-y",13430
16,0.75,20260919,5736,certified,6456,"-x,-y",8640
16,0.75,20260919,5737,certified,7880,"+x,+y",10064
16,0.75,20260919,5738,certified,2275,"-x,-y",4459
16,0.75,20260919,5739,certified,13193,"-x,-y",15377
16,0.75,20260919,5740,certified,11153,"-x,+y",13337
16,0.75,20260919,5741,certified,2047,"+x,+y",4231
16,0.75,20260919,5742,certified,9958,"-x,+y",12142
16,0.75,20260919,5743,certified,3387,"+x,+y",5571
16,0.75,20260919,5744,certified,10315,"-x,+y",12499
16,0.75,20260919,5745,certified,7014,"+x,+y",9198
16,0.75,20260919,5746,certified,10401,"+x,-y",12585
16,0.75,20260919,5747,certified,4406,"-x,-y",6590
16,0.75,20260919,5748,certified,31282,"-x,+y",33466
16,0.75,20260919,5749,certified,2537,"-x,+y",4765
16,0.75,20260919,5750,certified,9940,"-x,+y",12133
16,0.75,20260919,5751,certified,7536,"-x,+y",9720
16,0.75,20260919,5752,certified,14971,"+x,+y",17155
16,0.75,20260919,5753,certified,1082,"-x,+y",3266
16,0.75,20260919,5754,certified,7192,"+x,-y",9376
16,0.75,20260919,5755,certified,1041,"-x,-y",3225
16,0.75,20260919,5756,certified,3089,"+x,+y",5273
16,0.75,20260919,5757,certified,2656,"-x,+y",4840
16,0.75,20260919,5758,certified,24286,"+x,-y",26470
16,0.75,20260919,5759,certified,5882,"+x,+y",8066
16,0.75,20260919,5760,certified,7169,"+x,+y",9353
16,0.75,20260919,5761,certified,571,"-x,-y",2755
16,0.75,20260919,5762,certified,4440,"+x,+y",6628
16,0.75,20260919,5763,certified,11411,"+x,+y",13595
16,0.75,20260919,5764,certified,4315,"-x,+y",6499
16,0.75,20260919,5765,certified,27524,"-x,+y",29708
16,0.75,20260919,5766,certified,11456,"-x,-y",13640
16,0.75,20260919,5767,certified,4932,"+x,-y",7116
16,0.75,20260919,5768,certified,5437,"-x,-y",7621
16,0.75,20260919,5769,certified,12994,"-x,-y",15623
16,0.75,20260919,5770,certified,1912,"+x,-y",4096
16,0.75,20260919,5771,certified,4028,"-x,+y",6212
16,0.75,20260919,5772,certified,8209,"+x,+y",10396
16,0.75,20260919,5773,certified,36747,"-x,+y",39054
16,0.75,20260919,5774,certified,1502,"-x,+y",3686
16,0.75,20260919,5775,certified,535,"+x,+y",2719
16,0.75,20260919,5776,certified,9470,"-x,-y",11654
16,0.75,20260919,5777,certified,3180,"+x,+y",5364
16,0.75,20260919,5778,certified,16340,"+x,-y",18524
16,0.75,20260919,5779,certified,5835,"+x,+y",8090
16,0.75,20260919,5780,certified,734,"-x,+y",2918
16,0.75,20260919,5781,certified,8053,"-x,-y",10249
16,0.75,20260919,5782,certified,62845,"+x,-y",65923
16,0.75,20260919,5783,certified,5284,"+x,-y",7468
16,0.75,20260919,5784,certified,15887,"+x,+y",18071
16,0.75,20260919,5785,certified,17864,"-x,-y",20124
16,0.75,20260919,5786,certified,3716,"-x,-y",5900
16,0.75,20260919,5787,certified,1525,"-x,-y",3709
16,0.75,20260919,5788,certified,3028,"-x,-y",5212
16,0.75,20260919,5789,certified,6010,"-x,-y",8194
16,0.75,20260919,5790,certified,3127,"-x,-y",5311
16,0.75,20260919,5791,certified,4064,"-x,+y",6248
16,0.75,20260919,5792,certified,18698,"-x,+y",20955
16,0.75,20260919,5793,certified,19474,"+x,-y",21701
16,0.75,20260919,5794,certified,8653,"-x,-y",10837
16,0.75,20260919,5795,certified,10640,"-x,-y",12824
16,0.75,20260919,5796,certified,6490,"+x,+y",8674
16,0.75,20260919,5797,certified,3466,"-x,+y",5650
16,0.75,20260919,5798,certified,1841,"+x,-y",4025
16,0.75,20260919,5799,certified,1697,"+x,+y",3881
16,0.75,20260919,5800,certified,8856,"+x,+y",11040
16,0.75,20260919,5801,certified,4566,"+x,+y",6750
16,0.75,20260919,5802,certified,6955,"+x,+y",9139
16,0.75,20260919,5803,certified,10829,"+x,+y",13013
16,0.75,20260919,5804,certified,38947,"-x,-y",41979
16,0.75,20260919,5805,certified,6717,"+x,-y",8901
16,0.75,20260919,5806,certified,4434,"+x,-y",6618
16,0.75,20260919,5807,certified,9160,"-x,+y",11344
16,0.75,20260919,5808,certified,12837,"+x,+y",15300
16,0.75,20260919,5809,certified,8651,"-x,+y",10840
16,0.75,20260919,5810,certified,900,"-x,+y",3084
16,0.75,20260919,5811,certified,10547,"-x,-y",12731
16,0.75,20260919,5812,certified,6821,"+x,+y",9005
16,0.75,20260919,5813,certified,1241,"+x,-y",3425
16,0.75,20260919,5814,certified,8350,"-x,-y",10534
16,0.75,20260919,5815,certified,5659,"-x,+y",7843
16,0.75,20260919,5816,certified,739,"+x,-y",2923
16,0.75,20260919,5817,certified,7071,"+x,-y",9255
16,0.75,20260919,5818,certified,4400,"+x,-y",6584
16,0.75,20260919,5819,certified,2116,"-x,-y",4300
16,0.75,20260919,5820,certified,9293,"+x,-y",11477
16,0.75,20260919,5821,certified,2599,"-x,+y",4783
16,0.75,20260919,5822,certified,5055,"+x,-y",7239
16,0.75,20260919,5823,certified,2039,"-x,-y",4223
16,0.75,20260919,5824,certified,12200,"+x,-y",14549
16,0.75,20260919,5825,certified,6342,"+x,-y",8528
16,0.75,20260919,5826,certified,2234,"+x,-y",4418
16,0.75,20260919,5827,certified,7979,"-x,-y",10163
16,0.75,20260919,5828,certified,6745,"-x,-y",8929
16,0.75,20260919,5829,certified,833,"+x,+y",3017
16,0.75,20260919,5830,certified,2684,"-x,+y",4868
16,0.75,20260919,5831,certified,2770,"-x,-y",4954
16,0.75,20260919,5832,certified,5835,"+x,+y",8019
16,0.75,20260919,5833,certified,19187,"+x,+y",21371
16,0.75,20260919,5834,certified,15777,"-x,+y",17961
16,0.75,20260919,5835,certified,2253,"-x,-y",4437
16,0.75,20260919,5836,certified,6914,"-x,+y",9098
16,0.75,20260919,5837,certified,11849,"+x,+y",14036
16,0.75,20260919,5838,certified,3344,"-x,+y",5528
16,0.75,20260919,5839,certified,3972,"+x,+y",6156
16,0.75,20260919,5840,certified,13292,"-x,+y",15521
16,0.75,20260919,5841,certified,6031,"+x,-y",8215
16,0.75,20260919,5842,certified,7842,"+x,+y",10026
16,0.75,20260919,5843,certified,15524,"+x,-y",17753
16,0.75,20260919,5844,certified,9976,"-x,+y",12160
16,0.75,20260919,5845,certified,6051,"+x,+y",8280
16,0.75,20260919,5846,certified,9571,"+x,-y",11755
16,0.75,20260919,5847,certified,13778,"+x,+y",15962
16,0.75,20260919,5848,certified,19274,"-x,-y",21458
16,0.75,20260919,5849,certified,1369,"-x,-y",3553
16,0.75,20260919,5850,certified,5539,"+x,-y",7893
16,0.75,20260919,5851,certified,12544,"+x,-y",14728
16,0.75,20260919,5852,certified,3362,"+x,+y",5546
16,0.75,20260919,5853,certified,819,"-x,-y",3003
16,0.75,20260919,5854,certified,6194,"+x,-y",8378
16,0.75,20260919,5855,certified,4719,"+x,+y",6903
16,0.75,20260919,5856,certified,9648,"-x,+y",11832
16,0.75,20260919,5857,certified,1031,"+x,+y",3215
16,0.75,20260919,5858,certified,2305,"-x,-y",4489
16,0.75,20260919,5859,certified,14408,"-x,+y",16592
16,0.75,20260919,5860,certified,5054,"-x,+y",7238
16,0.75,20260919,5861,certified,3547,"-x,-y",5731
16,0.75,20260919,5862,certified,5694,"+x,+y",7878
16,0.75,20260919,5863,certified,18359,"+x,+y",21030
16,0.75,20260919,5864,certified,8492,"+x,+y",10676
16,0.75,20260919,5865,certified,1669,"-x,-y",3853
16,0.75,20260919,5866,certified,941,"-x,-y",3125
16,0.75,20260919,5867,certified,2543,"+x,+y",4727
16,0.75,20260919,5868,certified,1235,"+x,+y",3419
16,0.75,20260919,5869,certified,4882,"+x,-y",7066
16,0.75,20260919,5870,certified,3632,"-x,-y",5816
16,0.75,20260919,5871,certified,4500,"-x,+y",6684
16,0.75,20260919,5872,certified,29011,"-x,-y",31435
16,0.75,20260919,5873,certified,1461,"-x,+y",3645
16,0.75,20260919,5874,certified,7274,"-x,+y",9458
16,0.75,20260919,5875,certified,1920,"+x,-y",4104
16,0.75,20260919,5876,certified,3388,"+x,-y",5572
16,0.75,20260919,5877,certified,10943,"+x,+y",13172
16,0.75,20260919,5878,certified,3546,"+x,+y",5730
16,0.75,20260919,5879,certified,2495,"+x,-y",4679
16,0.75,20260919,5880,certified,959,"+x,+y",3143
16,0.75,20260919,5881,certified,9020,"+x,-y",11204
16,0.75,20260919,5882,certified,10470,"+x,-y",12654
16,0.75,20260919,5883,certified,8035,"-x,-y",10219
16,0.75,20260919,5884,certified,8040,"+x,+y",10224
16,0.75,20260919,5885,certified,4203,"-x,-y",6387
16,0.75,20260919,5886,certified,1222,"-x,-y",3406
16,0.75,20260919,5887,certified,1048,"-x,+y",3232
16,0.75,20260919,5888,certified,3734,"-x,+y",5918
16,0.75,20260919,5889,certified,24560,"+x,-y",26809
16,0.75,20260919,5890,certified,7873,"-x,+y",10057
16,0.75,20260919,5891,certified,2346,"+x,-y",4530
16,0.75,20260919,5892,certified,3450,"-x,-y",5634
16,0.75,20260919,5893,certified,1442,"+x,-y",3626
16,0.75,20260919,5894,certified,10858,"+x,-y",13042
16,0.75,20260919,5895,certified,2462,"-x,+y",4646
16,0.75,20260919,5896,certified,12900,"-x,-y",15084
16,0.75,20260919,5897,certified,3043,"-x,+y",5227
16,0.75,20260919,5898,certified,11140,"-x,-y",13324
16,0.75,20260919,5899,certified,37740,"+x,-y",39924
16,0.75,20260919,5900,certified,4549,"+x,-y",6733
16,0.75,20260919,5901,certified,24504,"-x,+y",26688
16,0.75,20260919,5902,certified,3536,"-x,+y",5720
16,0.75,20260919,5903,certified,15179,"+x,-y",17363
16,0.75,20260919,5904,certified,5209,"+x,+y",7393
16,0.75,20260919,5905,certified,3251,"-x,-y",5435
16,0.75,20260919,5906,certified,1900,"-x,+y",4084
16,0.75,20260919,5907,certified,1939,"-x,-y",4123
16,0.75,20260919,5908,certified,2968,"+x,+y",5152
16,0.75,20260919,5909,certified,7087,"-x,-y",9271
16,0.75,20260919,5910,certified,2692,"+x,-y",4876
16,0.75,20260919,5911,certified,3369,"-x,-y",5553
16,0.75,20260919,5912,certified,3555,"-x,-y",5739
16,0.75,20260919,5913,certified,5401,"+x,-y",7591
16,0.75,20260919,5914,certified,3766,"-x,+y",5950
16,0.75,20260919,5915,certified,2909,"-x,-y",5093
16,0.75,20260919,5916,certified,22408,"-x,+y",24592
16,0.75,20260919,5917,certified,735,"+x,+y",2919
16,0.75,20260919,5918,certified,2284,"+x,-y",4468
16,0.75,20260919,5919,certified,1349,"-x,-y",3533
16,0.75,20260919,5920,certified,2104,"+x,-y",4288
16,0.75,20260919,5921,certified,10156,"-x,-y",12879
16,0.75,20260919,5922,certified,2207,"+x,+y",4391
16,0.75,20260919,5923,certified,3961,"-x,-y",6145
16,0.75,20260919,5924,certified,14463,"-x,-y",16822
16,0.75,20260919,5925,certified,15381,"+x,-y",17565
16,0.75,20260919,5926,certified,2458,"-x,+y",4642
16,0.75,20260919,5927,certified,3319,"+x,+y",5503
16,0.75,20260919,5928,certified,1111,"-x,+y",3295
16,0.75,20260919,5929,certified,16494,"+x,-y",18678
16,0.75,20260919,5930,certified,17213,"+x,-y",19397
16,0.75,20260919,5931,certified,2172,"-x,-y",4356
16,0.75,20260919,5932,certified,2463,"-x,+y",4647
16,0.75,20260919,5933,certified,16016,"+x,+y",18200
16,0.75,20260919,5934,certified,9694,"+x,-y",11878
16,0.75,20260919,5935,certified,15034,"+x,-y",17261
16,0.75,20260919,5936,certified,5784,"+x,-y",7968
16,0.75,20260919,5937,certified,1693,"-x,+y",3877
16,0.75,20260919,5938,certified,7080,"+x,-y",9264
16,0.75,20260919,5939,certified,6978,"+x,-y",9162
16,0.75,20260919,5940,certified,5318,"-x,+y",7502
16,0.75,20260919,5941,certified,1936,"+x,-y",4120
16,0.75,20260919,5942,certified,7163,"+x,+y",9347
16,0.75,20260919,5943,certified,14044,"+x,-y",16228
16,0.75,20260919,5944,certified,10565,"-x,+y",12749
16,0.75,20260919,5945,certified,3707,"-x,-y",5894
16,0.75,20260919,5946,certified,1563,"+x,-y",3747
16,0.75,20260919,5947,certified,5744,"-x,-y",7928
16,0.75,20260919,5948,certified,933,"+x,+y",3117
16,0.75,20260919,5949,certified,2184,"-x,-y",4368
16,0.75,20260919,5950,certified,1891,"+x,+y",4075
